crime_type ,district ,beat_number ,map_reference ,phxcommunity ,domestic
3 ,2 ,117 ,118 ,0 ,0
3 ,2 ,117 ,118 ,0 ,0
3 ,3 ,118 ,004 ,0 ,0
3 ,3 ,118 ,004 ,0 ,0
3 ,3 ,118 ,046 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
51,1 ,120 ,062 ,0 ,0
51,1 ,120 ,062 ,0 ,0
51,1 ,120 ,121 ,0 ,0
51,1 ,120 ,121 ,0 ,0
51,2 ,122 ,077 ,0 ,0
88,1 ,120 ,062 ,0 ,0
49 ,1 ,111 ,023 ,0 ,0
49 ,1 ,111 ,029 ,0 ,0
49 ,1 ,111 ,029 ,0 ,0
49 ,1 ,111 ,080 ,1 ,0
49 ,3 ,112 ,027 ,0 ,0
49 ,3 ,112 ,027 ,0 ,0
49 ,3 ,112 ,083 ,0 ,0
49 ,3 ,112 ,083 ,0 ,0
49 ,3 ,112 ,083 ,0 ,0
49 ,3 ,112 ,083 ,0 ,0
49 ,1 ,113 ,032 ,0 ,0
49 ,1 ,113 ,032 ,0 ,0
49 ,1 ,113 ,034 ,0 ,0
49 ,1 ,113 ,034 ,0 ,0
49 ,1 ,113 ,034 ,0 ,0
49 ,1 ,114 ,026 ,0 ,0
49 ,1 ,114 ,036 ,0 ,0
49 ,1 ,114 ,065 ,0 ,0
49 ,3 ,115 ,037 ,0 ,0
49 ,3 ,115 ,042 ,0 ,0
49 ,3 ,115 ,042 ,0 ,0
49 ,3 ,115 ,042 ,0 ,0
49 ,3 ,116 ,041 ,0 ,0
49 ,3 ,116 ,043 ,0 ,0
49 ,3 ,118 ,045 ,0 ,0
49 ,3 ,118 ,046 ,0 ,0
49 ,2 ,119 ,074 ,0 ,0
49 ,1 ,120 ,002 ,0 ,0
49 ,1 ,120 ,056 ,0 ,0
49 ,1 ,120 ,056 ,0 ,0
49 ,1 ,120 ,057 ,1 ,0
49 ,1 ,120 ,059 ,0 ,0
49 ,1 ,120 ,061 ,0 ,0
49 ,1 ,120 ,061 ,0 ,0
49 ,1 ,120 ,125 ,0 ,0
49 ,2 ,121 ,067 ,0 ,0
48 ,1 ,111 ,029 ,0 ,0
48 ,3 ,112 ,083 ,0 ,0
48 ,1 ,114 ,036 ,0 ,0
48 ,1 ,114 ,036 ,0 ,0
48 ,1 ,114 ,065 ,0 ,0
48 ,3 ,116 ,053 ,0 ,0
48 ,3 ,116 ,053 ,0 ,0
48 ,2 ,117 ,018 ,0 ,0
48 ,3 ,118 ,120 ,0 ,0
48 ,3 ,118 ,120 ,0 ,0
48 ,3 ,118 ,120 ,0 ,0
48 ,2 ,119 ,124 ,0 ,0
48 ,2 ,119 ,124 ,0 ,0
46 ,1 ,111 ,025 ,0 ,0
87 ,3 ,116 ,041 ,0 ,0
86 ,1 ,120 ,121 ,0 ,0
45 ,3 ,116 ,041 ,0 ,0
45 ,3 ,118 ,120 ,0 ,0
44 ,3 ,112 ,003 ,0 ,0
44 ,3 ,112 ,083 ,0 ,0
44 ,1 ,113 ,034 ,0 ,0
44 ,1 ,114 ,026 ,0 ,0
44 ,1 ,114 ,036 ,0 ,0
44 ,3 ,115 ,037 ,0 ,0
44 ,3 ,115 ,042 ,0 ,0
44 ,3 ,115 ,044 ,0 ,0
44 ,3 ,116 ,043 ,0 ,0
44 ,2 ,117 ,014 ,0 ,0
44 ,2 ,117 ,018 ,0 ,0
44 ,2 ,117 ,068 ,0 ,0
44 ,3 ,118 ,004 ,1 ,0
44 ,3 ,118 ,047 ,0 ,0
44 ,2 ,119 ,124 ,0 ,0
44 ,1 ,120 ,055 ,0 ,0
44 ,1 ,120 ,061 ,0 ,0
44 ,1 ,120 ,061 ,0 ,0
44 ,2 ,121 ,073 ,0 ,0
44 ,2 ,122 ,081 ,0 ,0
43 ,3 ,115 ,040 ,0 ,0
42,1 ,111 ,023 ,0 ,0
42,1 ,111 ,024 ,1 ,0
42,1 ,111 ,025 ,0 ,0
42,1 ,111 ,025 ,0 ,0
42,1 ,111 ,029 ,0 ,0
42,1 ,111 ,029 ,0 ,0
42,3 ,112 ,027 ,0 ,0
42,1 ,113 ,030 ,0 ,0
42,1 ,113 ,031 ,0 ,0
42,1 ,113 ,032 ,0 ,0
42,1 ,113 ,032 ,0 ,0
42,1 ,114 ,026 ,0 ,0
42,1 ,114 ,065 ,0 ,0
42,3 ,115 ,038 ,0 ,0
42,3 ,115 ,040 ,0 ,0
42,3 ,116 ,051 ,0 ,0
42,3 ,116 ,053 ,0 ,0
42,3 ,116 ,053 ,0 ,0
42,3 ,118 ,046 ,0 ,0
42,3 ,118 ,047 ,1 ,0
42,3 ,118 ,120 ,0 ,0
42,3 ,118 ,120 ,0 ,0
42,2 ,119 ,076 ,0 ,0
42,2 ,119 ,082 ,1 ,0
42,1 ,120 ,055 ,0 ,0
42,1 ,120 ,061 ,0 ,0
42,1 ,120 ,121 ,0 ,0
42,2 ,121 ,067 ,0 ,0
42,2 ,121 ,078 ,1 ,0
42,2 ,122 ,015 ,1 ,0
42,2 ,122 ,081 ,0 ,0
42,2 ,122 ,122 ,0 ,0
41 ,2 ,117 ,010 ,0 ,0
41 ,2 ,119 ,076 ,0 ,0
41 ,2 ,121 ,069 ,0 ,0
40 ,1 ,111 ,021 ,0 ,0
40 ,1 ,111 ,023 ,0 ,0
40 ,1 ,113 ,032 ,0 ,0
40 ,1 ,114 ,026 ,0 ,0
40 ,3 ,116 ,053 ,0 ,0
40 ,2 ,117 ,018 ,0 ,0
40 ,3 ,118 ,004 ,1 ,0
40 ,3 ,118 ,047 ,0 ,0
40 ,2 ,119 ,074 ,1 ,0
40 ,2 ,119 ,074 ,0 ,0
40 ,2 ,121 ,078 ,0 ,0
40 ,2 ,122 ,077 ,0 ,0
40 ,2 ,122 ,077 ,0 ,0
39,1 ,111 ,019 ,0 ,0
39,1 ,111 ,019 ,0 ,0
39,1 ,111 ,024 ,0 ,0
39,1 ,111 ,029 ,0 ,0
39,3 ,112 ,003 ,0 ,0
39,3 ,112 ,027 ,0 ,0
39,1 ,113 ,031 ,0 ,0
39,3 ,115 ,005 ,1 ,0
39,3 ,116 ,041 ,0 ,0
39,3 ,116 ,053 ,0 ,0
39,2 ,117 ,064 ,0 ,0
39,2 ,117 ,068 ,0 ,0
39,2 ,117 ,071 ,0 ,0
39,2 ,117 ,071 ,0 ,0
39,2 ,117 ,118 ,0 ,0
39,2 ,117 ,118 ,0 ,0
39,3 ,118 ,004 ,1 ,0
39,3 ,118 ,046 ,1 ,0
39,3 ,118 ,120 ,0 ,0
39,2 ,119 ,124 ,0 ,0
39,1 ,120 ,061 ,0 ,0
39,2 ,121 ,067 ,0 ,0
39,2 ,121 ,073 ,0 ,0
39,2 ,121 ,073 ,0 ,0
39,2 ,122 ,015 ,0 ,0
39,2 ,122 ,081 ,0 ,0
39,2 ,122 ,122 ,0 ,0
37 ,1 ,111 ,021 ,0 ,0
37 ,1 ,120 ,062 ,0 ,1
36 ,1 ,111 ,024 ,1 ,0
36 ,3 ,112 ,083 ,1 ,0
36 ,1 ,113 ,030 ,0 ,0
36 ,1 ,114 ,036 ,0 ,0
36 ,1 ,114 ,036 ,0 ,0
36 ,1 ,120 ,002 ,0 ,0
35 ,2 ,121 ,070 ,0 ,0
8 ,1 ,111 ,019 ,0 ,0
8 ,1 ,111 ,019 ,0 ,0
8 ,1 ,111 ,022 ,1 ,0
8 ,1 ,111 ,023 ,0 ,0
8 ,1 ,111 ,024 ,1 ,0
8 ,1 ,111 ,024 ,0 ,0
8 ,1 ,111 ,024 ,1 ,1
8 ,1 ,111 ,024 ,0 ,0
8 ,1 ,111 ,025 ,0 ,0
8 ,1 ,111 ,025 ,0 ,0
8 ,1 ,111 ,025 ,0 ,0
8 ,1 ,111 ,029 ,0 ,0
8 ,1 ,111 ,029 ,0 ,0
8 ,1 ,111 ,029 ,0 ,0
8 ,1 ,111 ,029 ,1 ,0
8 ,1 ,111 ,029 ,0 ,0
8 ,3 ,112 ,027 ,0 ,0
8 ,3 ,112 ,028 ,0 ,0
8 ,3 ,112 ,083 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,2 ,119 ,074 ,0 ,0
3 ,2 ,119 ,082 ,0 ,0
3 ,2 ,119 ,124 ,0 ,0
3 ,2 ,119 ,124 ,0 ,0
3 ,2 ,119 ,124 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,125 ,0 ,0
3 ,2 ,122 ,015 ,0 ,0
3 ,2 ,122 ,015 ,0 ,0
34 ,1 ,114 ,026 ,0 ,0
34 ,2 ,117 ,009 ,0 ,0
34 ,1 ,120 ,061 ,0 ,0
34 ,2 ,122 ,015 ,0 ,0
85 ,3 ,112 ,083 ,0 ,0
84 ,2 ,117 ,064 ,0 ,0
33,1 ,111 ,024 ,1 ,0
33,1 ,111 ,024 ,1 ,0
33,3 ,115 ,039 ,1 ,0
33,2 ,117 ,066 ,0 ,0
33,3 ,118 ,004 ,1 ,0
32,3 ,112 ,083 ,1 ,0
32,1 ,113 ,060 ,0 ,0
32,1 ,113 ,060 ,0 ,0
32,1 ,114 ,036 ,0 ,0
32,3 ,115 ,006 ,0 ,0
32,3 ,115 ,039 ,0 ,0
32,3 ,116 ,041 ,0 ,0
32,3 ,116 ,053 ,0 ,0
32,3 ,118 ,004 ,0 ,0
32,1 ,120 ,056 ,0 ,0
31 ,3 ,118 ,045 ,0 ,0
31 ,1 ,120 ,062 ,0 ,0
29 ,1 ,111 ,080 ,0 ,0
29 ,3 ,112 ,083 ,1 ,0
29 ,1 ,113 ,032 ,0 ,0
29 ,1 ,114 ,026 ,0 ,0
29 ,1 ,114 ,036 ,0 ,0
29 ,1 ,114 ,065 ,1 ,0
29 ,3 ,115 ,005 ,0 ,0
29 ,3 ,115 ,006 ,0 ,0
29 ,3 ,116 ,052 ,0 ,0
29 ,3 ,116 ,054 ,0 ,0
29 ,3 ,116 ,084 ,0 ,0
29 ,2 ,117 ,064 ,0 ,0
29 ,2 ,117 ,068 ,0 ,0
29 ,3 ,118 ,004 ,0 ,0
29 ,3 ,118 ,004 ,0 ,0
29 ,3 ,118 ,046 ,0 ,0
29 ,3 ,118 ,120 ,0 ,0
29 ,3 ,118 ,120 ,0 ,0
29 ,2 ,119 ,016 ,0 ,0
29 ,2 ,119 ,074 ,0 ,0
29 ,1 ,120 ,056 ,0 ,0
29 ,1 ,120 ,061 ,0 ,0
29 ,2 ,121 ,067 ,0 ,0
29 ,2 ,121 ,069 ,0 ,0
29 ,2 ,121 ,069 ,0 ,0
29 ,2 ,122 ,015 ,0 ,0
28 ,1 ,114 ,026 ,1 ,0
28 ,1 ,114 ,065 ,0 ,0
28 ,2 ,117 ,068 ,1 ,0
28 ,3 ,118 ,120 ,0 ,0
28 ,2 ,122 ,081 ,0 ,0
83 ,3 ,118 ,004 ,0 ,0
83 ,3 ,118 ,004 ,1 ,0
82 ,3 ,112 ,027 ,0 ,0
82 ,3 ,118 ,046 ,0 ,0
81 ,1 ,111 ,021 ,1 ,0
24,1 ,113 ,034 ,0 ,0
23 ,1 ,111 ,023 ,0 ,0
23 ,1 ,114 ,026 ,0 ,0
23 ,2 ,117 ,018 ,0 ,0
23 ,3 ,118 ,046 ,0 ,0
23 ,1 ,120 ,121 ,0 ,0
22 ,3 ,112 ,083 ,0 ,0
22 ,1 ,120 ,061 ,0 ,0
21 ,3 ,116 ,051 ,0 ,0
21 ,3 ,116 ,053 ,0 ,0
21 ,2 ,119 ,082 ,0 ,0
20 ,1 ,111 ,080 ,1 ,0
20 ,2 ,117 ,118 ,0 ,0
17 ,1 ,111 ,080 ,1 ,0
17 ,3 ,118 ,004 ,1 ,0
17 ,3 ,118 ,004 ,0 ,0
17 ,2 ,122 ,122 ,0 ,0
15 ,1 ,111 ,029 ,0 ,0
15 ,3 ,116 ,053 ,0 ,0
15 ,3 ,118 ,120 ,0 ,0
9 ,1 ,111 ,019 ,0 ,0
9 ,1 ,111 ,020 ,0 ,0
9 ,1 ,111 ,021 ,0 ,0
9 ,1 ,111 ,022 ,0 ,0
9 ,1 ,111 ,024 ,0 ,0
9 ,1 ,111 ,024 ,1 ,0
9 ,1 ,111 ,024 ,0 ,0
9 ,1 ,111 ,024 ,0 ,0
9 ,3 ,112 ,027 ,0 ,1
9 ,3 ,112 ,027 ,0 ,0
9 ,3 ,112 ,027 ,0 ,0
9 ,3 ,112 ,083 ,0 ,1
9 ,3 ,112 ,083 ,0 ,0
9 ,3 ,112 ,083 ,0 ,0
9 ,1 ,113 ,030 ,1 ,0
9 ,1 ,113 ,033 ,0 ,0
9 ,1 ,114 ,008 ,0 ,0
9 ,1 ,114 ,008 ,0 ,0
9 ,1 ,114 ,036 ,0 ,0
9 ,1 ,114 ,036 ,1 ,1
9 ,1 ,114 ,036 ,0 ,0
9 ,1 ,114 ,036 ,1 ,0
9 ,3 ,115 ,039 ,1 ,0
9 ,3 ,115 ,039 ,1 ,0
9 ,2 ,117 ,013 ,0 ,1
9 ,2 ,117 ,018 ,0 ,0
9 ,2 ,117 ,068 ,0 ,0
9 ,3 ,118 ,045 ,1 ,0
9 ,3 ,118 ,046 ,0 ,0
9 ,3 ,118 ,120 ,0 ,0
9 ,3 ,118 ,120 ,0 ,0
9 ,3 ,118 ,120 ,0 ,0
9 ,2 ,119 ,074 ,0 ,0
9 ,2 ,119 ,076 ,0 ,0
9 ,2 ,119 ,082 ,0 ,0
9 ,2 ,119 ,124 ,0 ,0
9 ,1 ,120 ,055 ,0 ,0
9 ,1 ,120 ,055 ,0 ,1
9 ,1 ,120 ,056 ,0 ,0
9 ,1 ,120 ,057 ,1 ,0
9 ,1 ,120 ,057 ,1 ,0
9 ,1 ,120 ,057 ,1 ,0
9 ,1 ,120 ,058 ,0 ,0
9 ,1 ,120 ,059 ,1 ,0
9 ,1 ,120 ,062 ,0 ,0
9 ,2 ,121 ,073 ,0 ,0
9 ,2 ,121 ,073 ,0 ,0
9 ,2 ,121 ,078 ,1 ,0
9 ,2 ,121 ,078 ,0 ,0
9 ,2 ,122 ,075 ,0 ,0
9 ,2 ,122 ,081 ,0 ,0
9 ,2 ,122 ,122 ,1 ,1
9 ,2 ,122 ,122 ,0 ,0
68,3 ,112 ,027 ,0 ,0
68,3 ,112 ,083 ,0 ,0
68,3 ,115 ,039 ,0 ,0
68,1 ,120 ,121 ,0 ,0
68,2 ,122 ,077 ,1 ,0
67 ,3 ,112 ,083 ,0 ,0
67 ,3 ,115 ,042 ,0 ,0
67 ,1 ,120 ,121 ,0 ,0
80 ,1 ,120 ,056 ,0 ,0
14 ,1 ,113 ,030 ,1 ,1
14 ,3 ,115 ,006 ,0 ,0
14 ,3 ,116 ,049 ,0 ,0
14 ,3 ,116 ,053 ,0 ,0
14 ,3 ,116 ,053 ,0 ,1
14 ,2 ,117 ,118 ,0 ,1
14 ,3 ,118 ,045 ,0 ,0
14 ,1 ,120 ,056 ,0 ,0
14 ,1 ,120 ,061 ,0 ,0
13 ,1 ,111 ,022 ,0 ,0
13 ,1 ,111 ,022 ,1 ,0
13 ,1 ,111 ,023 ,0 ,0
13 ,3 ,112 ,027 ,0 ,0
13 ,3 ,112 ,083 ,0 ,0
13 ,3 ,112 ,083 ,0 ,0
13 ,3 ,112 ,083 ,0 ,0
13 ,3 ,112 ,083 ,0 ,1
13 ,3 ,112 ,083 ,0 ,1
13 ,1 ,113 ,030 ,1 ,0
13 ,1 ,113 ,032 ,0 ,0
13 ,1 ,113 ,032 ,0 ,0
13 ,1 ,114 ,026 ,0 ,0
13 ,1 ,114 ,065 ,1 ,0
13 ,1 ,114 ,065 ,1 ,0
13 ,1 ,114 ,065 ,0 ,0
13 ,3 ,115 ,039 ,1 ,0
13 ,3 ,115 ,040 ,0 ,0
13 ,3 ,115 ,042 ,0 ,0
13 ,3 ,115 ,044 ,0 ,0
13 ,3 ,115 ,044 ,0 ,0
13 ,3 ,116 ,041 ,0 ,0
13 ,3 ,116 ,053 ,0 ,0
13 ,3 ,116 ,053 ,0 ,0
13 ,3 ,116 ,053 ,0 ,0
13 ,3 ,116 ,053 ,0 ,0
13 ,2 ,117 ,071 ,0 ,0
13 ,2 ,117 ,071 ,0 ,0
13 ,2 ,117 ,071 ,0 ,0
13 ,2 ,117 ,071 ,0 ,0
13 ,2 ,117 ,118 ,0 ,0
13 ,3 ,118 ,004 ,0 ,0
13 ,2 ,119 ,074 ,1 ,0
13 ,2 ,119 ,091 ,0 ,0
13 ,1 ,120 ,055 ,0 ,0
13 ,1 ,120 ,057 ,1 ,0
13 ,1 ,120 ,058 ,0 ,0
13 ,1 ,120 ,062 ,0 ,0
13 ,2 ,121 ,067 ,0 ,1
12 ,1 ,111 ,023 ,0 ,0
12 ,1 ,111 ,025 ,0 ,0
12 ,1 ,111 ,025 ,0 ,0
12 ,3 ,112 ,083 ,0 ,0
12 ,3 ,112 ,083 ,1 ,1
12 ,1 ,113 ,060 ,0 ,0
12 ,1 ,114 ,026 ,1 ,0
12 ,3 ,115 ,039 ,1 ,0
12 ,3 ,116 ,053 ,0 ,0
12 ,3 ,116 ,053 ,0 ,0
12 ,2 ,117 ,018 ,0 ,0
12 ,2 ,117 ,018 ,0 ,1
12 ,2 ,117 ,064 ,0 ,0
12 ,3 ,118 ,004 ,0 ,1
12 ,3 ,118 ,047 ,1 ,0
12 ,1 ,120 ,056 ,0 ,0
12 ,2 ,122 ,077 ,0 ,1
10 ,3 ,112 ,083 ,0 ,0
10 ,1 ,113 ,031 ,1 ,1
10 ,1 ,113 ,032 ,0 ,0
10 ,1 ,113 ,034 ,0 ,1
10 ,1 ,114 ,036 ,0 ,1
10 ,1 ,114 ,065 ,0 ,1
10 ,3 ,115 ,005 ,0 ,1
10 ,3 ,116 ,041 ,0 ,0
10 ,2 ,119 ,074 ,1 ,0
10 ,1 ,120 ,125 ,0 ,0
10 ,2 ,122 ,072 ,0 ,1
1 ,1 ,111 ,029 ,0 ,0
1 ,3 ,112 ,083 ,1 ,1
1 ,3 ,112 ,083 ,1 ,1
1 ,3 ,112 ,083 ,0 ,1
1 ,3 ,112 ,083 ,0 ,0
1 ,3 ,112 ,083 ,0 ,1
1 ,1 ,113 ,030 ,1 ,1
1 ,1 ,113 ,030 ,1 ,1
1 ,1 ,113 ,031 ,0 ,0
1 ,1 ,113 ,031 ,1 ,1
1 ,1 ,113 ,032 ,0 ,1
1 ,1 ,113 ,032 ,0 ,1
1 ,1 ,113 ,032 ,0 ,0
1 ,1 ,114 ,036 ,0 ,1
1 ,1 ,114 ,036 ,0 ,1
1 ,1 ,114 ,065 ,0 ,1
1 ,1 ,114 ,065 ,0 ,0
1 ,3 ,115 ,005 ,1 ,1
1 ,3 ,115 ,005 ,0 ,1
1 ,3 ,115 ,006 ,0 ,1
1 ,3 ,115 ,038 ,0 ,1
79 ,1 ,111 ,023 ,0 ,0
79 ,1 ,111 ,025 ,0 ,0
79 ,1 ,111 ,029 ,0 ,0
79 ,3 ,112 ,027 ,0 ,0
79 ,3 ,112 ,027 ,0 ,0
79 ,3 ,112 ,083 ,0 ,0
79 ,3 ,112 ,083 ,0 ,0
79 ,3 ,112 ,083 ,0 ,0
79 ,1 ,114 ,026 ,0 ,0
79 ,1 ,114 ,036 ,0 ,0
79 ,3 ,115 ,039 ,0 ,0
79 ,3 ,115 ,042 ,0 ,0
79 ,3 ,115 ,042 ,0 ,0
79 ,3 ,115 ,042 ,0 ,0
79 ,3 ,118 ,004 ,0 ,0
79 ,1 ,120 ,057 ,1 ,0
79 ,1 ,120 ,059 ,0 ,0
79 ,1 ,120 ,061 ,0 ,0
79 ,1 ,120 ,061 ,0 ,0
79 ,1 ,120 ,125 ,0 ,0
79 ,2 ,121 ,069 ,0 ,0
79 ,2 ,122 ,122 ,0 ,0
78 ,3 ,112 ,083 ,0 ,0
78 ,1 ,114 ,036 ,0 ,1
78 ,3 ,115 ,039 ,0 ,1
78 ,3 ,115 ,042 ,0 ,0
78 ,3 ,115 ,044 ,0 ,1
78 ,2 ,117 ,064 ,0 ,1
78 ,1 ,120 ,057 ,1 ,1
78 ,1 ,120 ,057 ,0 ,1
78 ,1 ,120 ,059 ,0 ,0
78 ,2 ,121 ,067 ,0 ,1
77 ,1 ,111 ,029 ,0 ,0
77 ,3 ,112 ,027 ,0 ,0
77 ,3 ,112 ,083 ,0 ,0
77 ,1 ,113 ,031 ,1 ,1
77 ,3 ,118 ,120 ,0 ,0
77 ,1 ,120 ,121 ,0 ,0
76 ,1 ,114 ,065 ,0 ,0
76 ,3 ,115 ,005 ,0 ,0
76 ,2 ,117 ,014 ,0 ,0
76 ,2 ,119 ,076 ,0 ,0
76 ,1 ,120 ,062 ,0 ,0
75 ,3 ,112 ,027 ,0 ,0
75 ,3 ,112 ,083 ,0 ,0
75 ,1 ,113 ,060 ,0 ,0
75 ,1 ,114 ,026 ,0 ,0
75 ,1 ,114 ,065 ,1 ,0
75 ,1 ,114 ,065 ,1 ,0
75 ,3 ,115 ,005 ,0 ,0
75 ,3 ,115 ,040 ,0 ,0
75 ,3 ,115 ,044 ,0 ,0
75 ,3 ,116 ,053 ,0 ,0
75 ,2 ,117 ,066 ,0 ,0
75 ,2 ,119 ,074 ,0 ,0
75 ,2 ,119 ,082 ,0 ,0
75 ,1 ,120 ,055 ,0 ,0
75 ,1 ,120 ,062 ,0 ,0
75 ,2 ,121 ,069 ,0 ,0
75 ,2 ,121 ,073 ,0 ,0
75 ,2 ,122 ,077 ,1 ,0
74 ,3 ,115 ,042 ,0 ,0
74 ,2 ,119 ,076 ,0 ,0
73 ,3 ,116 ,052 ,0 ,0
72 ,1 ,113 ,034 ,0 ,0
72 ,3 ,116 ,041 ,0 ,0
72 ,3 ,116 ,053 ,0 ,0
71,3 ,112 ,028 ,0 ,0
71,3 ,115 ,040 ,0 ,0
70 ,1 ,114 ,036 ,1 ,0
70 ,3 ,115 ,005 ,0 ,0
70 ,3 ,116 ,007 ,0 ,1
70 ,3 ,116 ,053 ,0 ,0
70 ,3 ,118 ,004 ,1 ,0
70 ,2 ,119 ,082 ,0 ,0
70 ,1 ,120 ,059 ,0 ,0
69 ,3 ,115 ,038 ,0 ,0
8 ,3 ,112 ,083 ,0 ,0
8 ,3 ,112 ,083 ,1 ,0
8 ,1 ,113 ,031 ,1 ,0
8 ,1 ,113 ,032 ,0 ,0
8 ,1 ,113 ,032 ,0 ,0
8 ,1 ,113 ,033 ,0 ,0
8 ,1 ,114 ,026 ,0 ,0
8 ,1 ,114 ,036 ,0 ,0
8 ,1 ,114 ,036 ,0 ,1
8 ,1 ,114 ,036 ,0 ,1
8 ,1 ,114 ,036 ,0 ,0
8 ,1 ,114 ,036 ,0 ,0
8 ,1 ,114 ,036 ,0 ,0
8 ,1 ,114 ,063 ,0 ,0
8 ,1 ,114 ,065 ,1 ,1
8 ,1 ,114 ,065 ,0 ,0
8 ,1 ,114 ,065 ,0 ,0
8 ,3 ,115 ,005 ,1 ,0
8 ,3 ,115 ,005 ,0 ,0
8 ,3 ,115 ,039 ,0 ,0
8 ,3 ,115 ,040 ,0 ,0
8 ,3 ,115 ,042 ,0 ,0
8 ,3 ,115 ,042 ,0 ,0
8 ,3 ,115 ,044 ,0 ,0
8 ,3 ,115 ,044 ,0 ,0
8 ,3 ,115 ,044 ,0 ,0
8 ,3 ,116 ,041 ,0 ,0
8 ,3 ,116 ,041 ,0 ,0
8 ,3 ,116 ,041 ,0 ,0
8 ,3 ,116 ,048 ,0 ,0
8 ,3 ,116 ,052 ,0 ,0
8 ,3 ,116 ,053 ,0 ,0
8 ,3 ,116 ,053 ,0 ,0
8 ,3 ,116 ,053 ,0 ,0
8 ,3 ,116 ,053 ,1 ,0
8 ,3 ,116 ,053 ,0 ,0
8 ,2 ,117 ,001 ,0 ,0
8 ,2 ,117 ,009 ,0 ,0
8 ,2 ,117 ,018 ,0 ,0
8 ,2 ,117 ,068 ,0 ,0
8 ,2 ,117 ,068 ,1 ,0
8 ,2 ,117 ,068 ,0 ,0
8 ,2 ,117 ,068 ,1 ,0
8 ,2 ,117 ,068 ,1 ,0
8 ,2 ,117 ,118 ,0 ,0
8 ,3 ,118 ,004 ,0 ,0
8 ,3 ,118 ,045 ,0 ,0
8 ,3 ,118 ,045 ,0 ,0
8 ,3 ,118 ,045 ,0 ,0
8 ,3 ,118 ,047 ,0 ,0
8 ,3 ,118 ,047 ,1 ,0
8 ,3 ,118 ,047 ,0 ,0
8 ,3 ,118 ,120 ,0 ,0
8 ,3 ,118 ,120 ,0 ,0
8 ,3 ,118 ,120 ,0 ,0
8 ,3 ,118 ,120 ,0 ,0
8 ,3 ,118 ,120 ,0 ,0
8 ,3 ,118 ,120 ,0 ,0
8 ,3 ,118 ,120 ,0 ,0
8 ,2 ,119 ,076 ,0 ,0
8 ,2 ,119 ,076 ,0 ,0
8 ,2 ,119 ,076 ,0 ,0
8 ,2 ,119 ,076 ,0 ,0
8 ,2 ,119 ,076 ,0 ,0
8 ,2 ,119 ,082 ,0 ,0
8 ,2 ,119 ,124 ,0 ,0
8 ,2 ,119 ,124 ,0 ,0
8 ,1 ,120 ,057 ,1 ,0
8 ,1 ,120 ,057 ,0 ,0
8 ,1 ,120 ,059 ,0 ,0
9 ,1 ,111 ,029 ,0 ,0
9 ,3 ,112 ,027 ,0 ,0
9 ,3 ,112 ,027 ,0 ,0
9 ,3 ,112 ,027 ,0 ,0
9 ,3 ,112 ,083 ,0 ,0
9 ,1 ,113 ,030 ,1 ,0
9 ,1 ,113 ,030 ,1 ,0
9 ,1 ,113 ,030 ,0 ,0
9 ,1 ,113 ,031 ,0 ,0
9 ,1 ,114 ,026 ,0 ,0
9 ,1 ,114 ,036 ,1 ,0
9 ,1 ,114 ,036 ,1 ,0
9 ,1 ,114 ,036 ,1 ,0
9 ,1 ,114 ,065 ,1 ,0
9 ,3 ,115 ,005 ,1 ,1
9 ,3 ,115 ,039 ,1 ,0
9 ,3 ,116 ,048 ,0 ,0
9 ,3 ,116 ,051 ,0 ,0
9 ,3 ,116 ,051 ,0 ,0
9 ,3 ,116 ,053 ,0 ,0
9 ,3 ,116 ,054 ,0 ,0
9 ,2 ,117 ,064 ,0 ,0
9 ,2 ,117 ,068 ,0 ,1
9 ,2 ,117 ,068 ,0 ,0
9 ,2 ,117 ,068 ,0 ,0
